Season,Week,Celebrity,sigma_a,sigma_b,OVL
11,3,Brandy,0.3,1.0,0.505
11,3,Brandy,0.5,1.0,0.525
11,3,Bristol Palin,0.3,0.5,0.5933333333333334
11,3,Bristol Palin,0.3,1.0,0.36
11,3,Bristol Palin,0.5,1.0,0.6833333333333333
11,3,Florence Henderson,0.3,0.5,0.7933333333333333
11,3,Florence Henderson,0.3,1.0,0.17666666666666667
11,3,Florence Henderson,0.5,1.0,0.04
11,3,Jennifer Grey,0.3,0.5,0.6633333333333334
11,3,Jennifer Grey,0.3,1.0,0.82
11,3,Jennifer Grey,0.5,1.0,0.8316666666666668
11,3,Kurt Warner,0.3,0.5,0.6883333333333334
11,3,Kurt Warner,0.3,1.0,0.17
11,3,Kurt Warner,0.5,1.0,0.26
11,3,Kyle Massey,0.3,0.5,0.8599999999999999
11,3,Kyle Massey,0.3,1.0,0.5016666666666667
11,3,Kyle Massey,0.5,1.0,0.47333333333333333
11,3,Margaret Cho,0.3,0.5,0.8666666666666667
11,3,Margaret Cho,0.3,1.0,0.4933333333333333
11,3,Margaret Cho,0.5,1.0,0.42333333333333334
11,3,Rick Fox,0.3,0.5,0.7783333333333333
11,3,Rick Fox,0.3,1.0,0.89
11,3,Rick Fox,0.5,1.0,0.6933333333333334
11,3,The Situation,0.3,0.5,0.7016666666666667
11,3,The Situation,0.3,1.0,0.4666666666666667
11,3,The Situation,0.5,1.0,0.765
11,4,Audrina Patridge,0.3,0.5,0.6166666666666667
11,4,Audrina Patridge,0.3,1.0,0.3566666666666667
11,4,Audrina Patridge,0.5,1.0,0.4583333333333333
11,4,Brandy,0.3,0.5,0.895
11,4,Brandy,0.3,1.0,0.5283333333333334
11,4,Brandy,0.5,1.0,0.5333333333333334
11,4,Bristol Palin,0.3,0.5,0.9466666666666667
11,4,Bristol Palin,0.3,1.0,0.45833333333333337
11,4,Bristol Palin,0.5,1.0,0.45833333333333337
11,4,Florence Henderson,0.3,0.5,0.6849999999999999
11,4,Florence Henderson,0.3,1.0,0.16333333333333333
11,4,Florence Henderson,0.5,1.0,0.08666666666666667
11,4,Jennifer Grey,0.3,0.5,0.8883333333333333
11,4,Jennifer Grey,0.3,1.0,0.5
11,4,Jennifer Grey,0.5,1.0,0.5216666666666667
11,4,Kurt Warner,0.3,0.5,0.8733333333333333
11,4,Kurt Warner,0.3,1.0,0.5433333333333333
11,4,Kurt Warner,0.5,1.0,0.5916666666666667
11,4,Kyle Massey,0.3,0.5,0.845
11,4,Kyle Massey,0.3,1.0,0.4783333333333333
11,4,Kyle Massey,0.5,1.0,0.4583333333333333
11,4,Rick Fox,0.3,0.5,0.7383333333333333
11,4,Rick Fox,0.3,1.0,0.08666666666666667
11,4,Rick Fox,0.5,1.0,0.30166666666666664
11,4,The Situation,0.3,0.5,0.8633333333333334
11,4,The Situation,0.3,1.0,0.555
11,4,The Situation,0.5,1.0,0.6916666666666667
11,5,Audrina Patridge,0.3,0.5,0.6666666666666666
11,5,Audrina Patridge,0.3,1.0,0.04833333333333333
11,5,Audrina Patridge,0.5,1.0,0.22333333333333333
11,5,Brandy,0.3,0.5,0.8899999999999999
11,5,Brandy,0.3,1.0,0.3983333333333333
11,5,Brandy,0.5,1.0,0.375
11,5,Bristol Palin,0.3,0.5,0.7866666666666667
11,5,Bristol Palin,0.3,1.0,0.6666666666666666
11,5,Bristol Palin,0.5,1.0,0.88
11,5,Florence Henderson,0.3,0.5,0.6883333333333334
11,5,Florence Henderson,0.3,1.0,0.7016666666666668
11,5,Florence Henderson,0.5,1.0,0.46499999999999997
11,5,Jennifer Grey,0.3,0.5,0.275
11,5,Jennifer Grey,0.3,1.0,0.4683333333333333
11,5,Jennifer Grey,0.5,1.0,0.5566666666666666
11,5,Kurt Warner,0.3,0.5,0.54
11,5,Kurt Warner,0.3,1.0,0.8233333333333333
11,5,Kurt Warner,0.5,1.0,0.5183333333333333
11,5,Kyle Massey,0.3,0.5,0.4666666666666667
11,5,Kyle Massey,0.3,1.0,0.275
11,5,Kyle Massey,0.5,1.0,0.5483333333333333
11,5,Rick Fox,0.3,0.5,0.855
11,5,Rick Fox,0.3,1.0,0.485
11,5,Rick Fox,0.5,1.0,0.38666666666666666
11,6,Audrina Patridge,0.3,0.5,0.7383333333333334
11,6,Audrina Patridge,0.3,1.0,0.5583333333333333
11,6,Audrina Patridge,0.5,1.0,0.8033333333333335
11,6,Brandy,0.3,0.5,0.9733333333333334
11,6,Brandy,0.3,1.0,0.49666666666666665
11,6,Brandy,0.5,1.0,0.5
11,6,Bristol Palin,0.3,0.5,0.6283333333333333
11,6,Bristol Palin,0.3,1.0,0.3916666666666666
11,6,Bristol Palin,0.5,1.0,0.5516666666666666
11,6,Jennifer Grey,0.3,0.5,0.64
11,6,Jennifer Grey,0.3,1.0,0.6333333333333333
11,6,Jennifer Grey,0.5,1.0,0.77
11,6,Kurt Warner,0.3,0.5,1.0
11,6,Kurt Warner,0.3,1.0,0.6716666666666666
11,6,Kurt Warner,0.5,1.0,0.6716666666666666
11,6,Kyle Massey,0.3,0.5,0.895
11,6,Kyle Massey,0.3,1.0,0.5716666666666667
11,6,Kyle Massey,0.5,1.0,0.6416666666666666
11,6,Rick Fox,0.3,0.5,0.6966666666666667
11,6,Rick Fox,0.3,1.0,0.6066666666666667
11,6,Rick Fox,0.5,1.0,0.78
11,7,Brandy,0.3,0.5,0.9266666666666666
11,7,Brandy,0.3,1.0,0.545
11,7,Brandy,0.5,1.0,0.5016666666666667
11,7,Bristol Palin,0.3,0.5,0.7999999999999999
11,7,Bristol Palin,0.3,1.0,0.54
11,7,Bristol Palin,0.5,1.0,0.7266666666666666
11,7,Jennifer Grey,0.3,0.5,0.5633333333333334
11,7,Jennifer Grey,0.3,1.0,0.305
11,7,Jennifer Grey,0.5,1.0,0.3433333333333333
11,7,Kurt Warner,0.3,0.5,0.9
11,7,Kurt Warner,0.3,1.0,0.7116666666666667
11,7,Kurt Warner,0.5,1.0,0.74
11,7,Kyle Massey,0.3,0.5,0.6633333333333333
11,7,Kyle Massey,0.3,1.0,0.5866666666666667
11,7,Kyle Massey,0.5,1.0,0.7450000000000001
11,7,Rick Fox,0.3,0.5,0.7866666666666666
11,7,Rick Fox,0.3,1.0,0.5549999999999999
11,7,Rick Fox,0.5,1.0,0.43166666666666664
11,8,Brandy,0.3,0.5,0.7316666666666667
11,8,Brandy,0.3,1.0,0.46
11,8,Brandy,0.5,1.0,0.7283333333333333
11,8,Bristol Palin,0.3,0.5,0.9616666666666667
11,8,Bristol Palin,0.3,1.0,0.905
11,8,Bristol Palin,0.5,1.0,0.9333333333333333
11,8,Jennifer Grey,0.3,0.5,0.6150000000000001
11,8,Jennifer Grey,0.3,1.0,0.5166666666666667
11,8,Jennifer Grey,0.5,1.0,0.7816666666666666
11,8,Kurt Warner,0.3,0.5,0.9616666666666667
11,8,Kurt Warner,0.3,1.0,0.83
11,8,Kurt Warner,0.5,1.0,0.83
11,8,Kyle Massey,0.3,0.5,0.615
11,8,Kyle Massey,0.3,1.0,0.8033333333333333
11,8,Kyle Massey,0.5,1.0,0.8116666666666666
11,9,Brandy,0.3,0.5,0.8216666666666668
11,9,Brandy,0.3,1.0,0.8516666666666667
11,9,Brandy,0.5,1.0,0.7116666666666667
11,9,Bristol Palin,0.3,0.5,1.0
11,9,Bristol Palin,0.3,1.0,0.97
11,9,Bristol Palin,0.5,1.0,0.97
11,9,Jennifer Grey,0.3,0.5,0.7516666666666666
11,9,Jennifer Grey,0.3,1.0,0.7166666666666667
11,9,Jennifer Grey,0.5,1.0,0.5766666666666667
11,9,Kyle Massey,0.3,0.5,0.9183333333333333
11,9,Kyle Massey,0.3,1.0,0.6583333333333334
11,9,Kyle Massey,0.5,1.0,0.5766666666666667
12,2,Chelsea Kane,0.3,0.5,0.7816666666666666
12,2,Chelsea Kane,0.3,1.0,0.8366666666666668
12,2,Chelsea Kane,0.5,1.0,0.8283333333333335
12,2,Chris Jericho,0.3,0.5,0.5166666666666666
12,2,Chris Jericho,0.3,1.0,0.4816666666666667
12,2,Chris Jericho,0.5,1.0,0.5883333333333334
12,2,Hines Ward,0.3,0.5,0.7483333333333334
12,2,Hines Ward,0.3,1.0,0.8350000000000001
12,2,Hines Ward,0.5,1.0,0.78
12,2,Kendra Wilkinson,0.3,0.5,0.5516666666666665
12,2,Kendra Wilkinson,0.3,1.0,0.7533333333333334
12,2,Kendra Wilkinson,0.5,1.0,0.6116666666666666
12,2,Kirstie Alley,0.3,0.5,0.6916666666666667
12,2,Kirstie Alley,0.3,1.0,0.6433333333333333
12,2,Kirstie Alley,0.5,1.0,0.6216666666666667
12,2,Mike Catherwood,0.3,0.5,0.7383333333333333
12,2,Mike Catherwood,0.3,1.0,0.6083333333333334
12,2,Mike Catherwood,0.5,1.0,0.5166666666666666
12,2,Petra Nemcova,0.3,0.5,0.6000000000000001
12,2,Petra Nemcova,0.3,1.0,0.5083333333333334
12,2,Petra Nemcova,0.5,1.0,0.6216666666666667
12,2,Ralph Macchio,0.3,0.5,0.465
12,2,Ralph Macchio,0.3,1.0,0.5066666666666667
12,2,Ralph Macchio,0.5,1.0,0.445
12,2,Romeo,0.3,0.5,0.6333333333333333
12,2,Romeo,0.3,1.0,0.5183333333333333
12,2,Romeo,0.5,1.0,0.29333333333333333
12,2,Sugar Ray Leonard,0.3,0.5,0.76
12,2,Sugar Ray Leonard,0.3,1.0,0.315
12,2,Sugar Ray Leonard,0.5,1.0,0.30999999999999994
12,2,Wendy Williams,0.3,0.5,0.85
12,2,Wendy Williams,0.3,1.0,0.7166666666666666
12,2,Wendy Williams,0.5,1.0,0.7250000000000001
12,3,Chelsea Kane,0.3,0.5,0.8250000000000001
12,3,Chelsea Kane,0.3,1.0,0.045000000000000005
12,3,Chelsea Kane,0.5,1.0,0.07166666666666667
12,3,Chris Jericho,0.3,0.5,0.61
12,3,Chris Jericho,0.3,1.0,0.46833333333333327
12,3,Chris Jericho,0.5,1.0,0.7183333333333333
12,3,Hines Ward,0.3,0.5,0.8816666666666667
12,3,Hines Ward,0.3,1.0,0.5116666666666667
12,3,Hines Ward,0.5,1.0,0.3933333333333333
12,3,Kendra Wilkinson,0.3,0.5,0.5599999999999999
12,3,Kendra Wilkinson,0.3,1.0,0.36
12,3,Kendra Wilkinson,0.5,1.0,0.6666666666666666
12,3,Kirstie Alley,0.3,0.5,0.8116666666666668
12,3,Kirstie Alley,0.3,1.0,0.4383333333333334
12,3,Kirstie Alley,0.5,1.0,0.48833333333333334
12,3,Petra Nemcova,0.3,0.5,0.5216666666666667
12,3,Petra Nemcova,0.3,1.0,0.4666666666666666
12,3,Petra Nemcova,0.5,1.0,0.6549999999999999
12,3,Ralph Macchio,0.3,0.5,0.725
12,3,Ralph Macchio,0.3,1.0,0.6333333333333333
12,3,Ralph Macchio,0.5,1.0,0.5183333333333333
12,3,Romeo,0.3,0.5,0.49333333333333335
12,3,Romeo,0.3,1.0,0.8016666666666667
12,3,Romeo,0.5,1.0,0.6666666666666666
12,3,Sugar Ray Leonard,0.3,0.5,0.7883333333333332
12,3,Sugar Ray Leonard,0.3,1.0,0.08333333333333333
12,3,Sugar Ray Leonard,0.5,1.0,0.11
12,3,Wendy Williams,0.3,0.5,0.25666666666666665
12,3,Wendy Williams,0.3,1.0,0.14166666666666666
12,3,Wendy Williams,0.5,1.0,0.5483333333333333
12,4,Chelsea Kane,0.3,0.5,0.7216666666666668
12,4,Chelsea Kane,0.3,1.0,0.2366666666666667
12,4,Chelsea Kane,0.5,1.0,0.4033333333333333
12,4,Chris Jericho,0.3,0.5,0.735
12,4,Chris Jericho,0.3,1.0,0.5166666666666666
12,4,Chris Jericho,0.5,1.0,0.505
12,4,Hines Ward,0.3,0.5,0.5266666666666666
12,4,Hines Ward,0.3,1.0,0.4466666666666666
12,4,Hines Ward,0.5,1.0,0.5433333333333333
12,4,Kendra Wilkinson,0.3,0.5,0.7966666666666666
12,4,Kendra Wilkinson,0.3,1.0,0.6633333333333333
12,4,Kendra Wilkinson,0.5,1.0,0.6916666666666667
12,4,Kirstie Alley,0.3,0.5,0.7533333333333334
12,4,Kirstie Alley,0.3,1.0,0.7716666666666667
12,4,Kirstie Alley,0.5,1.0,0.8616666666666667
12,4,Petra Nemcova,0.3,0.5,0.71
12,4,Petra Nemcova,0.3,1.0,0.6533333333333333
12,4,Petra Nemcova,0.5,1.0,0.7483333333333334
12,4,Ralph Macchio,0.3,0.5,0.8733333333333334
12,4,Ralph Macchio,0.3,1.0,0.4883333333333333
12,4,Ralph Macchio,0.5,1.0,0.5583333333333333
12,4,Romeo,0.3,0.5,0.7083333333333334
12,4,Romeo,0.3,1.0,0.6699999999999999
12,4,Romeo,0.5,1.0,0.8916666666666667
12,4,Sugar Ray Leonard,0.3,0.5,0.8083333333333333
12,4,Sugar Ray Leonard,0.3,1.0,0.5700000000000001
12,4,Sugar Ray Leonard,0.5,1.0,0.71
12,5,Chelsea Kane,0.3,0.5,0.7483333333333333
12,5,Chelsea Kane,0.3,1.0,0.6933333333333332
12,5,Chelsea Kane,0.5,1.0,0.6066666666666666
12,5,Chris Jericho,0.3,0.5,0.7233333333333334
12,5,Chris Jericho,0.3,1.0,0.365
12,5,Chris Jericho,0.5,1.0,0.6216666666666667
12,5,Hines Ward,0.3,0.5,0.735
12,5,Hines Ward,0.3,1.0,0.545
12,5,Hines Ward,0.5,1.0,0.7300000000000001
12,5,Kendra Wilkinson,0.3,0.5,0.5233333333333333
12,5,Kendra Wilkinson,0.3,1.0,0.79
12,5,Kendra Wilkinson,0.5,1.0,0.3983333333333333
12,5,Kirstie Alley,0.3,0.5,0.6116666666666667
12,5,Kirstie Alley,0.3,1.0,0.665
12,5,Kirstie Alley,0.5,1.0,0.6166666666666667
12,5,Petra Nemcova,0.3,0.5,0.6216666666666667
12,5,Petra Nemcova,0.3,1.0,0.6116666666666667
12,5,Petra Nemcova,0.5,1.0,0.8283333333333334
12,5,Ralph Macchio,0.3,0.5,0.3883333333333333
12,5,Ralph Macchio,0.3,1.0,0.5633333333333335
12,5,Ralph Macchio,0.5,1.0,0.355
12,5,Romeo,0.3,0.5,0.8383333333333333
12,5,Romeo,0.3,1.0,0.74
12,5,Romeo,0.5,1.0,0.8333333333333333
12,6,Chelsea Kane,0.3,0.5,0.7049999999999998
12,6,Chelsea Kane,0.3,1.0,0.7516666666666667
12,6,Chelsea Kane,0.5,1.0,0.6666666666666666
12,6,Chris Jericho,0.3,0.5,0.7316666666666667
12,6,Chris Jericho,0.3,1.0,0.7116666666666667
12,6,Chris Jericho,0.5,1.0,0.6416666666666666
12,6,Hines Ward,0.3,0.5,0.7266666666666667
12,6,Hines Ward,0.3,1.0,0.5866666666666667
12,6,Hines Ward,0.5,1.0,0.8066666666666666
12,6,Kendra Wilkinson,0.3,0.5,0.7366666666666667
12,6,Kendra Wilkinson,0.3,1.0,0.9550000000000001
12,6,Kendra Wilkinson,0.5,1.0,0.6933333333333334
12,6,Kirstie Alley,0.3,0.5,0.7
12,6,Kirstie Alley,0.3,1.0,0.55
12,6,Kirstie Alley,0.5,1.0,0.41000000000000003
12,6,Ralph Macchio,0.3,0.5,0.7716666666666667
12,6,Ralph Macchio,0.3,1.0,0.275
12,6,Ralph Macchio,0.5,1.0,0.10833333333333335
12,6,Romeo,0.3,0.5,0.77
12,6,Romeo,0.3,1.0,0.47500000000000003
12,6,Romeo,0.5,1.0,0.2633333333333333
12,7,Chelsea Kane,0.3,0.5,0.62
12,7,Chelsea Kane,0.3,1.0,0.5666666666666667
12,7,Chelsea Kane,0.5,1.0,0.7733333333333334
12,7,Hines Ward,0.3,0.5,0.7999999999999999
12,7,Hines Ward,0.3,1.0,0.665
12,7,Hines Ward,0.5,1.0,0.745
12,7,Kendra Wilkinson,0.3,0.5,0.6799999999999999
12,7,Kendra Wilkinson,0.3,1.0,0.7016666666666667
12,7,Kendra Wilkinson,0.5,1.0,0.7066666666666667
12,7,Kirstie Alley,0.3,0.5,0.725
12,7,Kirstie Alley,0.3,1.0,0.7616666666666667
12,7,Kirstie Alley,0.5,1.0,0.81
12,7,Ralph Macchio,0.3,0.5,0.7683333333333333
12,7,Ralph Macchio,0.3,1.0,0.645
12,7,Ralph Macchio,0.5,1.0,0.77
12,7,Romeo,0.3,0.5,0.7183333333333333
12,7,Romeo,0.3,1.0,0.47500000000000003
12,7,Romeo,0.5,1.0,0.665
12,8,Chelsea Kane,0.3,0.5,0.42833333333333334
12,8,Chelsea Kane,0.3,1.0,0.35333333333333333
12,8,Chelsea Kane,0.5,1.0,0.6733333333333333
12,8,Hines Ward,0.3,0.5,0.48666666666666664
12,8,Hines Ward,0.3,1.0,0.5466666666666667
12,8,Hines Ward,0.5,1.0,0.7999999999999999
12,8,Kirstie Alley,0.3,0.5,0.5833333333333334
12,8,Kirstie Alley,0.3,1.0,0.6533333333333333
12,8,Kirstie Alley,0.5,1.0,0.6033333333333334
12,8,Ralph Macchio,0.3,0.5,0.52
12,8,Ralph Macchio,0.3,1.0,0.605
12,8,Ralph Macchio,0.5,1.0,0.32
12,8,Romeo,0.3,0.5,0.515
12,8,Romeo,0.3,1.0,0.635
12,8,Romeo,0.5,1.0,0.30666666666666664
12,9,Chelsea Kane,0.3,0.5,0.9316666666666666
12,9,Chelsea Kane,0.3,1.0,0.9316666666666666
12,9,Chelsea Kane,0.5,1.0,0.9500000000000001
12,9,Hines Ward,0.3,0.5,0.9249999999999999
12,9,Hines Ward,0.3,1.0,0.9183333333333333
12,9,Hines Ward,0.5,1.0,0.9333333333333333
12,9,Kirstie Alley,0.3,0.5,0.5433333333333333
12,9,Kirstie Alley,0.3,1.0,0.8800000000000001
12,9,Kirstie Alley,0.5,1.0,0.4716666666666667
12,9,Ralph Macchio,0.3,0.5,0.6116666666666667
12,9,Ralph Macchio,0.3,1.0,0.8666666666666667
12,9,Ralph Macchio,0.5,1.0,0.4816666666666667
13,1,Carson Kressley,0.3,0.5,0.7383333333333333
13,1,Carson Kressley,0.3,1.0,0.195
13,1,Carson Kressley,0.5,1.0,0.435
13,1,Chaz Bono,0.3,0.5,0.39166666666666666
13,1,Chaz Bono,0.3,1.0,0.335
13,1,Chaz Bono,0.5,1.0,0.7733333333333333
13,1,Chynna Phillips,0.3,0.5,0.7166666666666666
13,1,Chynna Phillips,0.3,1.0,0.5033333333333333
13,1,Chynna Phillips,0.5,1.0,0.7183333333333333
13,1,David Arquette,0.3,0.5,0.5316666666666666
13,1,David Arquette,0.3,1.0,0.42500000000000004
13,1,David Arquette,0.5,1.0,0.30999999999999994
13,1,Elisabetta Canalis,0.3,0.5,0.5733333333333334
13,1,Elisabetta Canalis,0.3,1.0,0.74
13,1,Elisabetta Canalis,0.5,1.0,0.5149999999999999
13,1,Hope Solo,0.3,0.5,0.5466666666666667
13,1,Hope Solo,0.3,1.0,0.4033333333333333
13,1,Hope Solo,0.5,1.0,0.6033333333333333
13,1,J.R. Martinez,0.3,0.5,0.7883333333333333
13,1,J.R. Martinez,0.3,1.0,0.7766666666666667
13,1,J.R. Martinez,0.5,1.0,0.86
13,1,Kristin Cavallari,0.3,0.5,0.5716666666666667
13,1,Kristin Cavallari,0.3,1.0,0.006666666666666667
13,1,Kristin Cavallari,0.5,1.0,0.185
13,1,Metta World Peace (Ron),0.3,0.5,0.355
13,1,Metta World Peace (Ron),0.3,1.0,0.2833333333333333
13,1,Metta World Peace (Ron),0.5,1.0,0.5816666666666666
13,1,Nancy Grace,0.3,0.5,0.955
13,1,Nancy Grace,0.3,1.0,0.9566666666666667
13,1,Nancy Grace,0.5,1.0,0.9983333333333333
13,1,Ricki Lake,0.3,0.5,0.8433333333333333
13,1,Ricki Lake,0.3,1.0,0.6616666666666666
13,1,Ricki Lake,0.5,1.0,0.58
13,1,Rob Kardashian,0.3,0.5,0.29000000000000004
13,1,Rob Kardashian,0.3,1.0,0.19666666666666668
13,1,Rob Kardashian,0.5,1.0,0.725
13,2,Carson Kressley,0.3,0.5,0.4583333333333333
13,2,Carson Kressley,0.3,1.0,0.42000000000000004
13,2,Carson Kressley,0.5,1.0,0.6533333333333333
13,2,Chaz Bono,0.3,0.5,0.385
13,2,Chaz Bono,0.3,1.0,0.12666666666666668
13,2,Chaz Bono,0.5,1.0,0.4066666666666667
13,2,Chynna Phillips,0.3,0.5,0.6783333333333333
13,2,Chynna Phillips,0.3,1.0,0.3883333333333333
13,2,Chynna Phillips,0.5,1.0,0.45833333333333337
13,2,David Arquette,0.3,0.5,0.5533333333333333
13,2,David Arquette,0.3,1.0,0.30666666666666664
13,2,David Arquette,0.5,1.0,0.1366666666666667
13,2,Elisabetta Canalis,0.3,0.5,0.7466666666666666
13,2,Elisabetta Canalis,0.3,1.0,0.5783333333333334
13,2,Elisabetta Canalis,0.5,1.0,0.6633333333333333
13,2,Hope Solo,0.3,0.5,0.44333333333333336
13,2,Hope Solo,0.3,1.0,0.43166666666666664
13,2,Hope Solo,0.5,1.0,0.42666666666666664
13,2,J.R. Martinez,0.3,0.5,0.6583333333333334
13,2,J.R. Martinez,0.3,1.0,0.3016666666666667
13,2,J.R. Martinez,0.5,1.0,0.3283333333333333
13,2,Kristin Cavallari,0.3,0.5,0.6266666666666667
13,2,Kristin Cavallari,0.3,1.0,0.1766666666666667
13,2,Kristin Cavallari,0.5,1.0,0.5233333333333333
13,2,Nancy Grace,0.3,0.5,0.7416666666666667
13,2,Nancy Grace,0.3,1.0,0.245
13,2,Nancy Grace,0.5,1.0,0.4933333333333333
13,2,Ricki Lake,0.3,0.5,0.9650000000000001
13,2,Ricki Lake,0.3,1.0,0.32833333333333337
13,2,Ricki Lake,0.5,1.0,0.3016666666666667
13,2,Rob Kardashian,0.3,0.5,0.45333333333333337
13,2,Rob Kardashian,0.3,1.0,0.3583333333333334
13,2,Rob Kardashian,0.5,1.0,0.8433333333333333
13,3,Carson Kressley,0.3,0.5,0.59
13,3,Carson Kressley,0.3,1.0,0.6866666666666666
13,3,Carson Kressley,0.5,1.0,0.7333333333333334
13,3,Chaz Bono,0.3,0.5,0.8716666666666667
13,3,Chaz Bono,0.3,1.0,0.5
13,3,Chaz Bono,0.5,1.0,0.6283333333333333
13,3,Chynna Phillips,0.3,0.5,0.8533333333333334
13,3,Chynna Phillips,0.3,1.0,0.585
13,3,Chynna Phillips,0.5,1.0,0.6066666666666667
13,3,David Arquette,0.3,0.5,0.5816666666666667
13,3,David Arquette,0.3,1.0,0.6266666666666667
13,3,David Arquette,0.5,1.0,0.7583333333333334
13,3,Hope Solo,0.3,0.5,0.485
13,3,Hope Solo,0.3,1.0,0.49
13,3,Hope Solo,0.5,1.0,0.47833333333333333
13,3,J.R. Martinez,0.3,0.5,0.605
13,3,J.R. Martinez,0.3,1.0,0.4183333333333334
13,3,J.R. Martinez,0.5,1.0,0.39333333333333337
13,3,Kristin Cavallari,0.3,0.5,0.6116666666666667
13,3,Kristin Cavallari,0.3,1.0,0.46499999999999997
13,3,Kristin Cavallari,0.5,1.0,0.54
13,3,Nancy Grace,0.3,0.5,0.8699999999999999
13,3,Nancy Grace,0.3,1.0,0.23
13,3,Nancy Grace,0.5,1.0,0.23833333333333334
13,3,Ricki Lake,0.3,0.5,0.8933333333333332
13,3,Ricki Lake,0.3,1.0,0.8783333333333333
13,3,Ricki Lake,0.5,1.0,0.9033333333333333
13,3,Rob Kardashian,0.3,0.5,0.8999999999999999
13,3,Rob Kardashian,0.3,1.0,0.5
13,3,Rob Kardashian,0.5,1.0,0.565
13,4,Carson Kressley,0.3,0.5,0.7266666666666667
13,4,Carson Kressley,0.3,1.0,0.8033333333333332
13,4,Carson Kressley,0.5,1.0,0.5583333333333333
13,4,Chaz Bono,0.3,0.5,0.6633333333333333
13,4,Chaz Bono,0.3,1.0,0.6683333333333334
13,4,Chaz Bono,0.5,1.0,0.33166666666666667
13,4,Chynna Phillips,0.3,0.5,0.6466666666666666
13,4,Chynna Phillips,0.3,1.0,0.08499999999999999
13,4,Chynna Phillips,0.5,1.0,0.28500000000000003
13,4,David Arquette,0.3,0.5,0.8033333333333333
13,4,David Arquette,0.3,1.0,0.36000000000000004
13,4,David Arquette,0.5,1.0,0.5366666666666666
13,4,Hope Solo,0.3,0.5,0.665
13,4,Hope Solo,0.3,1.0,0.49166666666666664
13,4,Hope Solo,0.5,1.0,0.32999999999999996
13,4,J.R. Martinez,0.3,0.5,0.8233333333333334
13,4,J.R. Martinez,0.3,1.0,0.35500000000000004
13,4,J.R. Martinez,0.5,1.0,0.5316666666666666
13,4,Nancy Grace,0.3,0.5,0.7383333333333333
13,4,Nancy Grace,0.3,1.0,0.4483333333333333
13,4,Nancy Grace,0.5,1.0,0.51
13,4,Ricki Lake,0.3,0.5,0.505
13,4,Ricki Lake,0.3,1.0,0.4683333333333334
13,4,Ricki Lake,0.5,1.0,0.6583333333333334
13,4,Rob Kardashian,0.3,0.5,0.745
13,4,Rob Kardashian,0.3,1.0,0.215
13,4,Rob Kardashian,0.5,1.0,0.28500000000000003
13,5,Carson Kressley,0.3,0.5,0.8916666666666666
13,5,Carson Kressley,0.3,1.0,0.6216666666666666
13,5,Carson Kressley,0.5,1.0,0.58
13,5,Chaz Bono,0.3,0.5,0.45333333333333337
13,5,Chaz Bono,0.3,1.0,0.5933333333333335
13,5,Chaz Bono,0.5,1.0,0.5566666666666666
13,5,David Arquette,0.3,0.5,0.4666666666666667
13,5,David Arquette,0.3,1.0,0.10333333333333335
13,5,David Arquette,0.5,1.0,0.021666666666666667
13,5,Hope Solo,0.3,0.5,0.435
13,5,Hope Solo,0.3,1.0,0.49833333333333335
13,5,Hope Solo,0.5,1.0,0.5533333333333333
13,5,J.R. Martinez,0.3,0.5,0.4766666666666666
13,5,J.R. Martinez,0.3,1.0,0.42333333333333334
13,5,J.R. Martinez,0.5,1.0,0.14666666666666667
13,5,Nancy Grace,0.3,0.5,0.7683333333333333
13,5,Nancy Grace,0.3,1.0,0.7849999999999999
13,5,Nancy Grace,0.5,1.0,0.71
13,5,Ricki Lake,0.3,0.5,0.7883333333333333
13,5,Ricki Lake,0.3,1.0,0.6883333333333335
13,5,Ricki Lake,0.5,1.0,0.7883333333333333
13,5,Rob Kardashian,0.3,0.5,0.8849999999999999
13,5,Rob Kardashian,0.3,1.0,0.8933333333333333
13,5,Rob Kardashian,0.5,1.0,0.9583333333333334
13,6,Chaz Bono,0.3,0.5,0.5016666666666667
13,6,Chaz Bono,0.3,1.0,0.30333333333333334
13,6,Chaz Bono,0.5,1.0,0.42333333333333334
13,6,David Arquette,0.3,0.5,0.66
13,6,David Arquette,0.3,1.0,0.011666666666666667
13,6,David Arquette,0.5,1.0,0.08833333333333333
13,6,Hope Solo,0.3,0.5,0.9033333333333333
13,6,Hope Solo,0.3,1.0,0.4516666666666667
13,6,Hope Solo,0.5,1.0,0.45333333333333337
13,6,J.R. Martinez,0.3,0.5,0.9233333333333333
13,6,J.R. Martinez,0.3,1.0,0.5116666666666667
13,6,J.R. Martinez,0.5,1.0,0.5883333333333334
13,6,Nancy Grace,0.3,0.5,0.7216666666666667
13,6,Nancy Grace,0.3,1.0,0.6033333333333334
13,6,Nancy Grace,0.5,1.0,0.5983333333333334
13,6,Ricki Lake,0.3,0.5,0.7416666666666666
13,6,Ricki Lake,0.3,1.0,0.5716666666666667
13,6,Ricki Lake,0.5,1.0,0.7100000000000001
13,6,Rob Kardashian,0.3,0.5,0.7250000000000001
13,6,Rob Kardashian,0.3,1.0,0.7016666666666667
13,6,Rob Kardashian,0.5,1.0,0.6616666666666666
13,7,David Arquette,0.3,0.5,0.8516666666666667
13,7,David Arquette,0.3,1.0,0.53
13,7,David Arquette,0.5,1.0,0.6683333333333333
13,7,Hope Solo,0.3,0.5,0.655
